HTTP/1.1 200 OK
Date: Thu, 09 Nov 2017 23:39:12 GMT
Server: Apache/2.4.18 (Ubuntu)
Content-Disposition: attachment; filename=VOTOS_GOVERNADOR_MUNZONA_2010.csv
Set-Cookie: session=eyJsb2NhbGUiOnsiIGIiOiJjSFE9In19.DOZ4oA.JH5d3mY2TL9VgS-JS2_WKOFYxwg; HttpOnly; Path=/
Content-Length: 286245
Content-Type: text/csv; charset=utf-8

"NUM_ZONA","UF","DESCRICAO_CARGO","NOME_MUNICIPIO","QTDE_VOTOS"
"117","BA","GOVERNADOR","Pindaí","8580"
"117","BA","GOVERNADOR","Urandi","8415"
"117","CE","GOVERNADOR","Fortaleza","114806"
"117","MG","GOVERNADOR","Divino das Laranjeiras","3088"
"117","MG","GOVERNADOR","Galiléia","4002"
"117","MG","GOVERNADOR","São Geraldo do Baixio","2128"
"117","PE","GOVERNADOR","Olinda","82994"
"117","PR","GOVERNADOR","Xambrê","4152"
"117","RJ","GOVERNADOR","Rio de Janeiro","39477"
"117","RS","GOVERNADOR","Não-Me-Toque","10894"
"117","RS","GOVERNADOR","Tio Hugo","1928"
"117","RS","GOVERNADOR","Victor Graeff","2299"
"117","SP","GOVERNADOR","Piquerobi","2381"
"117","SP","GOVERNADOR","Ribeirão dos Índios","1641"
"117","SP","GOVERNADOR","Santo Anastácio","13064"
"118","BA","GOVERNADOR","Cachoeira","18413"
"118","BA","GOVERNADOR","São Félix","7724"
"118","CE","GOVERNADOR","Fortaleza","127624"
"118","GO","GOVERNADOR","Estrela do Norte","4468"
"118","GO","GOVERNADOR","Mutunópolis","5351"
"118","MG","GOVERNADOR","Governador Valadares","50484"
"118","PE","GOVERNADOR","Jaboatão dos Guararapes","74294"
"118","PR","GOVERNADOR","Céu Azul","7040"
"118","PR","GOVERNADOR","Diamante D'Oeste","3070"
"118","PR","GOVERNADOR","Matelândia","9938"
"118","PR","GOVERNADOR","Ramilândia","2686"
"118","PR","GOVERNADOR","Vera Cruz do Oeste","5520"
"118","RJ","GOVERNADOR","Rio de Janeiro","34501"
"118","RS","GOVERNADOR","Estância Velha","27052"
"118","RS","GOVERNADOR","Ivoti","12961"
"118","RS","GOVERNADOR","Lindolfo Collor","3659"
"118","RS","GOVERNADOR","Presidente Lucena","1867"
"118","SP","GOVERNADOR","Santos","89863"
"119","BA","GOVERNADOR","Andaraí","6944"
"119","BA","GOVERNADOR","Mucugê","6383"
"119","BA","GOVERNADOR","Nova Redenção","4365"
"119","CE","GOVERNADOR","Juazeiro do Norte","59383"
"119","GO","GOVERNADOR","Aparecida de Goiânia","129954"
"119","MG","GOVERNADOR","Alpercata","4648"
"119","MG","GOVERNADOR","Frei Inocêncio","5123"
"119","MG","GOVERNADOR","Governador Valadares","43135"
"119","MG","GOVERNADOR","Mathias Lobato","2123"
"119","PE","GOVERNADOR","Abreu e Lima","63964"
"119","PR","GOVERNADOR","Curiúva","8524"
"119","PR","GOVERNADOR","Figueira","5246"
"119","PR","GOVERNADOR","Sapopema","4120"
"119","RJ","GOVERNADOR","Rio de Janeiro","57459"
"119","RS","GOVERNADOR","Agudo","11320"
"119","RS","GOVERNADOR","Dona Francisca","2642"
"119","RS","GOVERNADOR","Faxinal do Soturno","4783"
"119","RS","GOVERNADOR","Ivorá","1679"
"119","RS","GOVERNADOR","Nova Palma","4608"
"119","RS","GOVERNADOR","Paraíso do Sul","5225"
"119","RS","GOVERNADOR","São João do Polêsine","2040"
"119","SP","GOVERNADOR","Cubatão","77843"
"12","AL","GOVERNADOR","Passo de Camaragibe","15416"
"12","AM","GOVERNADOR","Lábrea","13249"
"12","AP","GOVERNADOR","Porto Grande","16504"
"12","BA","GOVERNADOR","Salvador","63736"
"12","CE","GOVERNADOR","Piquet Carneiro","8293"
"12","CE","GOVERNADOR","Senador Pompeu","15999"
"12","DF","GOVERNADOR","Brasília","120828"
"12","ES","GOVERNADOR","Alfredo Chaves","9173"
"12","GO","GOVERNADOR","Faina","9109"
"12","GO","GOVERNADOR","Goiás","31174"
"12","MA","GOVERNADOR","Araioses","21057"
"12","MA","GOVERNADOR","Água Doce do Maranhão","6669"
"12","MG","GOVERNADOR","Alvinópolis","10149"
"12","MG","GOVERNADOR","Dom Silvério","3583"
"12","MG","GOVERNADOR","Sem-Peixe","2354"
"12","MS","GOVERNADOR","Alcinópolis","2752"
"12","MS","GOVERNADOR","Coxim","18843"
"12","MT","GOVERNADOR","Campo Verde","18840"
"12","MT","GOVERNADOR","Dom Aquino","4941"
"12","PA","GOVERNADOR","Cametá","120737"
"12","PB","GOVERNADOR","Arara","13176"
"12","PB","GOVERNADOR","Serraria","7113"
"12","PE","GOVERNADOR","Paulista","81338"
"12","PI","GOVERNADOR","Domingos Mourão","5252"
"12","PI","GOVERNADOR","Lagoa de São Francisco","7016"
"12","PI","GOVERNADOR","Milton Brandão","7774"
"12","PI","GOVERNADOR","Pedro II","40850"
"12","PR","GOVERNADOR","Antônio Olinto","5153"
"12","PR","GOVERNADOR","São Mateus do Sul","25859"
"12","RJ","GOVERNADOR","Rio de Janeiro","18688"
"12","RN","GOVERNADOR","Lagoa d'Anta","3866"
"12","RN","GOVERNADOR","Montanhas","6569"
"12","RN","GOVERNADOR","Nova Cruz","20780"
"12","RN","GOVERNADOR","Passa e Fica","5871"
"12","RO","GOVERNADOR","Espigão D'Oeste","31991"
"12","RS","GOVERNADOR","Arambaré","2639"
"12","RS","GOVERNADOR","Camaquã","41027"
"12","RS","GOVERNADOR","Chuvisca","3540"
"12","RS","GOVERNADOR","Cristal","4846"
"12","RS","GOVERNADOR","Dom Feliciano","8920"
"12","SC","GOVERNADOR","Florianópolis","51078"
"12","SE","GOVERNADOR","Lagarto","53547"
"12","SP","GOVERNADOR","Borá","817"
"12","SP","GOVERNADOR","Lutécia","1952"
"12","SP","GOVERNADOR","Oscar Bressane","1945"
"12","SP","GOVERNADOR","Paraguaçu Paulista","24690"
"12","TO","GOVERNADOR","Ananás","5702"
"12","TO","GOVERNADOR","Araguanã","3420"
"12","TO","GOVERNADOR","Riachinho","2721"
"12","TO","GOVERNADOR","Xambioá","6361"
"120","BA","GOVERNADOR","Retirolândia","8270"
"120","BA","GOVERNADOR","São Domingos","5416"
"120","BA","GOVERNADOR","Valente","13991"
"120","CE","GOVERNADOR","Caucaia","74015"
"120","GO","GOVERNADOR","Israelândia","4243"
"120","GO","GOVERNADOR","Jaupaci","4417"
"120","GO","GOVERNADOR","Montes Claros de Goiás","9495"
"120","MG","GOVERNADOR","Botumirim","3453"
"120","MG","GOVERNADOR","Cristália","3146"
"120","MG","GOVERNADOR","Grão Mogol","7525"
"120","MG","GOVERNADOR","Josenópolis","2364"
"120","PE","GOVERNADOR","Venturosa","9572"
"120","PR","GOVERNADOR","Formosa do Oeste","5060"
"120","PR","GOVERNADOR","Iracema do Oeste","1973"
"120","PR","GOVERNADOR","Jesuítas","5856"
"120","PR","GOVERNADOR","Nova Aurora","8177"
"120","RJ","GOVERNADOR","Rio de Janeiro","58627"
"120","RS","GOVERNADOR","Doutor Maurício Cardoso","3939"
"120","RS","GOVERNADOR","Horizontina","12488"
"120","RS","GOVERNADOR","Novo Machado","2951"
"120","RS","GOVERNADOR","Tucunduva","4182"
"120","SP","GOVERNADOR","Santo Antônio do Pinhal","4575"
"120","SP","GOVERNADOR","São Bento do Sapucaí","6740"
"121","BA","GOVERNADOR","Ibitiara","8370"
"121","BA","GOVERNADOR","Novo Horizonte","5861"
"121","CE","GOVERNADOR","Forquilha","12916"
"121","CE","GOVERNADOR","Sobral","43287"
"121","GO","GOVERNADOR","Ivolândia","4001"
"121","GO","GOVERNADOR","Moiporá","3177"
"121","MG","GOVERNADOR","Dores de Guanhães","3543"
"121","MG","GOVERNADOR","Guanhães","16950"
"121","MG","GOVERNADOR","Senhora do Porto","2303"
"121","PE","GOVERNADOR","Cabo de Santo Agostinho","63947"
"121","PR","GOVERNADOR","Entre Rios do Oeste","2714"
"121","PR","GOVERNADOR","Marechal Cândido Rondon","29894"
"121","PR","GOVERNADOR","Mercedes","3576"
"121","PR","GOVERNADOR","Nova Santa Rosa","5367"
"121","PR","GOVERNADOR","Pato Bragado","3537"
"121","PR","GOVERNADOR","Quatro Pontes","2762"
"121","RJ","GOVERNADOR","Rio de Janeiro","26511"
"121","RS","GOVERNADOR","Ibirubá","13377"
"121","RS","GOVERNADOR","Quinze de Novembro","2795"
"121","SP","GOVERNADOR","São Carlos","75409"
"122","BA","GOVERNADOR","Porto Seguro","52904"
"122","BA","GOVERNADOR","Santa Cruz Cabrália","11012"
"122","CE","GOVERNADOR","Maracanaú","57131"
"122","MG","GOVERNADOR","Guapé","8052"
"122","PE","GOVERNADOR","Belém de Maria","6897"
"122","PE","GOVERNADOR","Lagoa dos Gatos","8602"
"122","PR","GOVERNADOR","Itaipulândia","6210"
"122","PR","GOVERNADOR","São Miguel do Iguaçu","16747"
"122","RJ","GOVERNADOR","Rio de Janeiro","55629"
"122","RS","GOVERNADOR","Mostardas","7513"
"122","RS","GOVERNADOR","Tavares","3722"
"122","SP","GOVERNADOR","São João da Boa Vista","52965"
"122","SP","GOVERNADOR","Águas da Prata","4884"
"123","BA","GOVERNADOR","Araci","25270"
"123","BA","GOVERNADOR","Teofilândia","11507"
"123","CE","GOVERNADOR","Amontada","22378"
"123","CE","GOVERNADOR","Itapipoca","14499"
"123","CE","GOVERNADOR","Miraíma","8101"
"123","GO","GOVERNADOR","Alvorada do Norte","8984"
"123","GO","GOVERNADOR","Buritinópolis","4255"
"123","GO","GOVERNADOR","Damianópolis","4899"
"123","GO","GOVERNADOR","Mambaí","7785"
"123","GO","GOVERNADOR","Simolândia","7961"
"123","GO","GOVERNADOR","Sítio d'Abadia","3398"
"123","MG","GOVERNADOR","Guaranésia","11706"
"123","PE","GOVERNADOR","Sanharó","11442"
"123","PR","GOVERNADOR","Altônia","12138"
"123","PR","GOVERNADOR","São Jorge do Patrocínio","3975"
"123","RJ","GOVERNADOR","Rio de Janeiro","43251"
"123","RS","GOVERNADOR","Cerrito","4675"
"123","RS","GOVERNADOR","Pedro Osório","5387"
"123","SP","GOVERNADOR","Ipuã","8246"
"123","SP","GOVERNADOR","São Joaquim da Barra","28630"
"124","BA","GOVERNADOR","Correntina","17506"
"124","GO","GOVERNADOR","Bom Jesus de Goiás","22851"
"124","MG","GOVERNADOR","Guarani","5718"
"124","MG","GOVERNADOR","Piraúba","7425"
"124","PE","GOVERNADOR","Jurema","7745"
"124","PR","GOVERNADOR","Maripá","4043"
"124","PR","GOVERNADOR","Palotina","17766"
"124","RJ","GOVERNADOR","Rio de Janeiro","27414"
"124","RS","GOVERNADOR","Alvorada","58135"
"124","SP","GOVERNADOR","São José do Rio Pardo","32899"
"125","BA","GOVERNADOR","Carinhanha","14166"
"125","BA","GOVERNADOR","Feira da Mata","3266"
"125","BA","GOVERNADOR","Iuiú","5810"
"125","BA","GOVERNADOR","Malhada","8436"
"125","GO","GOVERNADOR","Formoso","6409"
"125","GO","GOVERNADOR","Montividiu do Norte","4795"
"125","GO","GOVERNADOR","Santa Tereza de Goiás","4961"
"125","GO","GOVERNADOR","Trombas","4425"
"125","MG","GOVERNADOR","Guaxupé","30172"
"125","MG","GOVERNADOR","São Pedro da União","3323"
"125","PE","GOVERNADOR","Condado","13586"
"125","PE","GOVERNADOR","Itaquitinga","9733"
"125","PR","GOVERNADOR","Terra Roxa","10231"
"125","RJ","GOVERNADOR","Rio de Janeiro","40866"
"125","RS","GOVERNADOR","Imigrante","2215"
"125","RS","GOVERNADOR","Paverama","4969"
"125","RS","GOVERNADOR","Poço das Antas","1610"
"125","RS","GOVERNADOR","Teutônia","18451"
"125","RS","GOVERNADOR","Westfália","2129"
"125","SP","GOVERNADOR","São José do Rio Preto","23181"
"126","BA","GOVERNADOR","Angical","9130"
"126","GO","GOVERNADOR","Goiânia","71238"
"126","MG","GOVERNADOR","Ibiá","13467"
"126","MG","GOVERNADOR","Pratinha","2207"
"126","PE","GOVERNADOR","Cumaru","11337"
"126","PR","GOVERNADOR","Anahy","2043"
"126","PR","GOVERNADOR","Braganey","3744"
"126","PR","GOVERNADOR","Cafelândia","8427"
"126","PR","GOVERNADOR","Corbélia","11054"
"126","PR","GOVERNADOR","Iguatu","1600"
"126","RJ","GOVERNADOR","Duque de Caxias","78346"
"126","RS","GOVERNADOR","Sapucaia do Sul","40393"
"126","SP","GOVERNADOR","Bady Bassitt","8993"
"126","SP","GOVERNADOR","Cedral","5083"
"126","SP","GOVERNADOR","Guapiaçu","11112"
"126","SP","GOVERNADOR","Nova Aliança","4082"
"126","SP","GOVERNADOR","Potirendaba","9652"
"126","SP","GOVERNADOR","Uchoa","6234"
"127","BA","GOVERNADOR","Candeias","45713"
"127","GO","GOVERNADOR","Goiânia","126564"
"127","MG","GOVERNADOR","Claraval","3474"
"127","MG","GOVERNADOR","Ibiraci","6942"
"127","PE","GOVERNADOR","Camaragibe","92843"
"127","PR","GOVERNADOR","Cidade Gaúcha","7018"
"127","PR","GOVERNADOR","Guaporema","1563"
"127","PR","GOVERNADOR","Nova Olímpia","3653"
"127","PR","GOVERNADOR","Rondon","6010"
"127","PR","GOVERNADOR","Tapira","3793"
"127","RJ","GOVERNADOR","Duque de Caxias","66362"
"127","RS","GOVERNADOR","Giruá","10975"
"127","RS","GOVERNADOR","Senador Salgado Filho","2208"
"127","SP","GOVERNADOR","São José dos Campos","88891"
"128","BA","GOVERNADOR","Amélia Rodrigues","13478"
"128","BA","GOVERNADOR","São Sebastião do Passé","24438"
"128","GO","GOVERNADOR","Acreúna","23819"
"128","GO","GOVERNADOR","Turvelândia","6055"
"128","MG","GOVERNADOR","Bugre","2951"
"128","MG","GOVERNADOR","Dom Cavati","3734"
"128","MG","GOVERNADOR","Iapu","6130"
"128","MG","GOVERNADOR","Inhapim","15038"
"128","MG","GOVERNADOR","São Domingos das Dores","3954"
"128","MG","GOVERNADOR","São João do Oriente","5498"
"128","MG","GOVERNADOR","São Sebastião do Anta","3417"
"128","PE","GOVERNADOR","Ibimirim","13504"
"128","PR","GOVERNADOR","Alto Piquiri","5863"
"128","PR","GOVERNADOR","Brasilândia do Sul","2255"
"128","RJ","GOVERNADOR","Duque de Caxias","44509"
"128","RS","GOVERNADOR","Ernestina","2355"
"128","RS","GOVERNADOR","Mato Castelhano","2108"
"128","RS","GOVERNADOR","Passo Fundo","57474"
"128","SP","GOVERNADOR","Lagoinha","4052"
"128","SP","GOVERNADOR","São Luís do Paraitinga","7630"
"129","BA","GOVERNADOR","Catu","30398"
"129","MG","GOVERNADOR","Conceição de Ipanema","2995"
"129","MG","GOVERNADOR","Ipanema","10982"
"129","MG","GOVERNADOR","Pocrane","5743"
"129","MG","GOVERNADOR","Taparuba","2342"
"129","PE","GOVERNADOR","Ipubi","14367"
"129","PR","GOVERNADOR","Santa Helena","15809"
"129","PR","GOVERNADOR","São José das Palmeiras","2637"
"129","RJ","GOVERNADOR","Campos dos Goytacazes","45732"
"129","RS","GOVERNADOR","Nova Petrópolis","13716"
"129","RS","GOVERNADOR","Picada Café","3601"
"129","SP","GOVERNADOR","Areiópolis","6698"
"129","SP","GOVERNADOR","Pratânia","3129"
"129","SP","GOVERNADOR","São Manuel","24291"
"13","AL","GOVERNADOR","Penedo","57553"
"13","AM","GOVERNADOR","Canutama","4265"
"13","AP","GOVERNADOR","Vitória do Jari","13706"
"13","BA","GOVERNADOR","Salvador","71843"
"13","CE","GOVERNADOR","Iguatu","52802"
"13","CE","GOVERNADOR","Quixelô","10195"
"13","DF","GOVERNADOR","Brasília","144991"
"13","ES","GOVERNADOR","Divino de São Lourenço","3050"
"13","ES","GOVERNADOR","Guaçuí","16277"
"13","GO","GOVERNADOR","Damolândia","4681"
"13","GO","GOVERNADOR","Inhumas","61652"
"13","MA","GOVERNADOR","Bacabal","38943"
"13","MA","GOVERNADOR","Conceição do Lago-Açu","6893"
"13","MG","GOVERNADOR","Andradas","22964"
"13","MG","GOVERNADOR","Ibitiúra de Minas","2671"
"13","MS","GOVERNADOR","Paranaíba","23659"
"13","MT","GOVERNADOR","Barra do Bugres","17139"
"13","MT","GOVERNADOR","Denise","4759"
"13","MT","GOVERNADOR","Nova Olímpia","9656"
"13","MT","GOVERNADOR","Porto Estrela","2376"
"13","PA","GOVERNADOR","Bragança","104794"
"13","PA","GOVERNADOR","Tracuateua","30071"
"13","PB","GOVERNADOR","Alagoa Nova","22934"
"13","PB","GOVERNADOR","Matinhas","5948"
"13","PB","GOVERNADOR","São Sebastião de Lagoa de Roça","13166"
"13","PE","GOVERNADOR","São Lourenço da Mata","59849"
"13","PI","GOVERNADOR","Coronel José Dias","7073"
"13","PI","GOVERNADOR","Dom Inocêncio","11099"
"13","PI","GOVERNADOR","São Lourenço do Piauí","6439"
"13","PI","GOVERNADOR","São Raimundo Nonato","32639"
"13","PR","GOVERNADOR","Palmeira","21166"
"13","PR","GOVERNADOR","Porto Amazonas","2967"
"13","RJ","GOVERNADOR","Rio de Janeiro","47768"
"13","RN","GOVERNADOR","Jundiá","2683"
"13","RN","GOVERNADOR","Lagoa de Pedras","4804"
"13","RN","GOVERNADOR","Passagem","3026"
"13","RN","GOVERNADOR","Santo Antônio","13565"
"13","RN","GOVERNADOR","Serrinha","5236"
"13","RN","GOVERNADOR","Várzea","3901"
"13","RO","GOVERNADOR","Mirante da Serra","14072"
"13","RO","GOVERNADOR","Ouro Preto do Oeste","26941"
"13","RS","GOVERNADOR","Candelária","19801"
"13","SC","GOVERNADOR","Florianópolis","48678"
"13","SE","GOVERNADOR","Areia Branca","9814"
"13","SE","GOVERNADOR","Laranjeiras","16500"
"13","SP","GOVERNADOR","Araraquara","55138"
"13","TO","GOVERNADOR","Chapada de Areia","1244"
"13","TO","GOVERNADOR","Cristalândia","4420"
"13","TO","GOVERNADOR","Fátima","2559"
"13","TO","GOVERNADOR","Lagoa da Confusão","4855"
"13","TO","GOVERNADOR","Nova Rosalândia","2086"
"13","TO","GOVERNADOR","Oliveira de Fátima","1024"
"13","TO","GOVERNADOR","Pium","4205"
"130","BA","GOVERNADOR","Coração de Maria","14993"
"130","GO","GOVERNADOR","Campinaçu","4943"
"130","GO","GOVERNADOR","Minaçu","36453"
"130","MG","GOVERNADOR","Ipatinga","49720"
"130","MG","GOVERNADOR","Santana do Paraíso","11586"
"130","PE","GOVERNADOR","Caetés","12527"
"130","PE","GOVERNADOR","Capoeiras","10647"
"130","PR","GOVERNADOR","Ampére","10522"
"130","PR","GOVERNADOR","Realeza","10522"
"130","PR","GOVERNADOR","Santa Izabel do Oeste","6730"
"130","RJ","GOVERNADOR","São Francisco de Itabapoana","25220"
"130","RS","GOVERNADOR","São José do Norte","17657"
"130","SP","GOVERNADOR","Santa Maria da Serra","3275"
"130","SP","GOVERNADOR","São Pedro","18433"
"130","SP","GOVERNADOR","Águas de São Pedro","2605"
"131","BA","GOVERNADOR","Cabaceiras do Paraguaçu","8955"
"131","BA","GOVERNADOR","Governador Mangabeira","11691"
"131","BA","GOVERNADOR","Muritiba","16407"
"131","GO","GOVERNADOR","Mimoso de Goiás","3661"
"131","GO","GOVERNADOR","Padre Bernardo","22621"
"131","MG","GOVERNADOR","Ipatinga","51792"
"131","PE","GOVERNADOR","Ilha de Itamaracá","10837"
"131","PE","GOVERNADOR","Itapissuma","12695"
"131","PR","GOVERNADOR","Barracão","5433"
"131","PR","GOVERNADOR","Bom Jesus do Sul","2734"
"131","PR","GOVERNADOR","Flor da Serra do Sul","3507"
"131","PR","GOVERNADOR","Manfrinópolis","2336"
"131","PR","GOVERNADOR","Salgado Filho","2961"
"131","RJ","GOVERNADOR","Volta Redonda","36693"
"131","RS","GOVERNADOR","Araricá","3668"
"131","RS","GOVERNADOR","Nova Hartz","11670"
"131","RS","GOVERNADOR","Sapiranga","49340"
"131","SP","GOVERNADOR","Alumínio","11517"
"131","SP","GOVERNADOR","Araçariguama","9719"
"131","SP","GOVERNADOR","Mairinque","28520"
"131","SP","GOVERNADOR","São Roque","44795"
"132","BA","GOVERNADOR","Conceição do Coité","36844"
"132","GO","GOVERNADOR","Aparecida de Goiânia","137113"
"132","MG","GOVERNADOR","Itabira","72189"
"132","MG","GOVERNADOR","Itambé do Mato Dentro","1708"
"132","MG","GOVERNADOR","Passabém","1399"
"132","MG","GOVERNADOR","Santa Maria de Itabira","6327"
"132","PE","GOVERNADOR","Camocim de São Félix","10574"
"132","PE","GOVERNADOR","Sairé","8876"
"132","PR","GOVERNADOR","Godoy Moreira","2280"
"132","PR","GOVERNADOR","Lunardelli","3399"
"132","PR","GOVERNADOR","São João do Ivaí","7560"
"132","RJ","GOVERNADOR","São Gonçalo","63473"
"132","RS","GOVERNADOR","Dois Irmãos das Missões","1639"
"132","RS","GOVERNADOR","Erval Seco","4884"
"132","RS","GOVERNADOR","Seberi","7444"
"132","SP","GOVERNADOR","Ilhabela","15826"
"132","SP","GOVERNADOR","São Sebastião","41256"
"133","BA","GOVERNADOR","Camacan","13579"
"133","BA","GOVERNADOR","Mascote","6711"
"133","BA","GOVERNADOR","Pau Brasil","5449"
"133","BA","GOVERNADOR","Santa Luzia","6122"
"133","GO","GOVERNADOR","Goiânia","137493"
"133","MG","GOVERNADOR","Itabirito","30486"
"133","PE","GOVERNADOR","Trindade","13048"
"133","PR","GOVERNADOR","Barbosa Ferraz","7011"
"133","PR","GOVERNADOR","Corumbataí do Sul","2685"
"133","RJ","GOVERNADOR","São Gonçalo","51754"
"133","RS","GOVERNADOR","Triunfo","18567"
"133","SP","GOVERNADOR","Luís Antônio","6491"
"133","SP","GOVERNADOR","São Simão","9081"
"134","BA","GOVERNADOR","Ibirapitanga","9224"
"134","BA","GOVERNADOR","Ubatã","9097"
"134","GO","GOVERNADOR","Goiânia","99760"
"134","MG","GOVERNADOR","Delfim Moreira","5247"
"134","MG","GOVERNADOR","Itajubá","56432"
"134","MG","GOVERNADOR","Marmelópolis","2249"
"134","MG","GOVERNADOR","Piranguçu","3575"
"134","MG","GOVERNADOR","Wenceslau Braz","1993"
"134","PE","GOVERNADOR","Jataúba","9696"
"134","PR","GOVERNADOR","Laranjal","3456"
"134","PR","GOVERNADOR","Palmital","8892"
"134","RJ","GOVERNADOR","São Gonçalo","33802"
"134","RS","GOVERNADOR","Canoas","48161"
"134","SP","GOVERNADOR","Lindóia","4153"
"134","SP","GOVERNADOR","Serra Negra","16595"
"134","SP","GOVERNADOR","Águas de Lindóia","10354"
"135","BA","GOVERNADOR","Almadina","3659"
"135","BA","GOVERNADOR","Coaraci","12465"
"135","BA","GOVERNADOR","Itapitanga","4613"
"135","GO","GOVERNADOR","Goiânia","128858"
"135","MG","GOVERNADOR","Aricanduva","3022"
"135","MG","GOVERNADOR","Carbonita","5316"
"135","MG","GOVERNADOR","Itamarandiba","16588"
"135","PE","GOVERNADOR","Feira Nova","12299"
"135","PR","GOVERNADOR","Esperança Nova","1494"
"135","PR","GOVERNADOR","Pérola","6198"
"135","RJ","GOVERNADOR","São Gonçalo","52837"
"135","RS","GOVERNADOR","Itaara","3360"
"135","RS","GOVERNADOR","Santa Maria","55451"
"135","SP","GOVERNADOR","Barrinha","16283"
"135","SP","GOVERNADOR","Pontal","21719"
"135","SP","GOVERNADOR","Sertãozinho","65129"
"136","BA","GOVERNADOR","Barro Preto","3908"
"136","BA","GOVERNADOR","Itajuípe","12153"
"136","GO","GOVERNADOR","Goiânia","226938"
"136","MG","GOVERNADOR","Campanário","2363"
"136","MG","GOVERNADOR","Frei Gaspar","3414"
"136","MG","GOVERNADOR","Itambacuri","12350"
"136","MG","GOVERNADOR","Jampruca","2939"
"136","MG","GOVERNADOR","Nova Módica","2451"
"136","MG","GOVERNADOR","Pescador","2357"
"136","MG","GOVERNADOR","São José do Divino","2429"
"136","PE","GOVERNADOR","Saloá","8883"
"136","PR","GOVERNADOR","Grandes Rios","4131"
"136","PR","GOVERNADOR","Rio Branco do Ivaí","2365"
"136","PR","GOVERNADOR","Rosário do Ivaí","3618"
"136","RJ","GOVERNADOR","São Gonçalo","40194"
"136","RS","GOVERNADOR","Caxias do Sul","87407"
"136","SP","GOVERNADOR","Socorro","21878"
"137","BA","GOVERNADOR","Firmino Alves","3112"
"137","BA","GOVERNADOR","Itaju do Colônia","3405"
"137","BA","GOVERNADOR","Itororó","11511"
"137","GO","GOVERNADOR","Anápolis","79688"
"137","MG","GOVERNADOR","Itanhandu","9471"
"137","MG","GOVERNADOR","Virgínia","5479"
"137","PE","GOVERNADOR","Moreilândia","6723"
"137","PR","GOVERNADOR","Maringá","55867"
"137","RJ","GOVERNADOR","São Gonçalo","49590"
"137","RS","GOVERNADOR","São Marcos","13918"
"137","SP","GOVERNADOR","Sorocaba","43498"
"138","BA","GOVERNADOR","Maraú","8284"
"138","GO","GOVERNADOR","Itumbiara","49864"
"138","MG","GOVERNADOR","Capitão Andrade","3006"
"138","MG","GOVERNADOR","Itanhomi","7263"
"138","PE","GOVERNADOR","Ibirajuba","4829"
"138","PR","GOVERNADOR","Amaporã","2993"
"138","PR","GOVERNADOR","Nova Aliança do Ivaí","1125"
"138","PR","GOVERNADOR","Paranavaí","14486"
"138","PR","GOVERNADOR","Tamboara","3130"
"138","RJ","GOVERNADOR","Queimados","78916"
"138","RS","GOVERNADOR","Casca","6133"
"138","RS","GOVERNADOR","Ciríaco","3383"
"138","RS","GOVERNADOR","David Canabarro","3403"
"138","RS","GOVERNADOR","Nova Araçá","2711"
"138","RS","GOVERNADOR","Paraí","4909"
"138","RS","GOVERNADOR","Santo Antônio do Palma","1618"
