"id","uf","municipio","zona","lat","long","codTSE"
"20176-047","PB","Duas Estradas","47","-6.688132954465029","-35.4181768047992","20176"
"45055-069","MG","Faria Lemos","69","-20.8017449428698","-42.0138461766787","45055"
"02291-011","AM","Eirunepé","11","-6.66735256663392","-69.8662902624416","02291"
"80578-006","SC","Caçador","6","-26.7753476719588","-51.0190347589981","80578"
"50911-321","MG","Ribeirão das Neves","321","-19.7997361","-44.0131817","50911"
"89818-034","MT","Nova Brasilândia","34","-14.9254644555349","-54.9719088691261","89818"
"19356-021","PB","Barra de São Miguel","21","-7.75267062594399","-36.3215359677565","19356"
"07684-110","MA","Igarapé do Meio","110","-3.63670852174581","-45.1833277021706","07684"
"46434-305","MG","Itaguara","305","-20.3906782164324","-44.4867779577883","46434"
"80853-094","SC","Coronel Freitas","94","-26.9032514110491","-52.7091514565173","80853"
"34355-050","BA","Cansanção","50","-10.666749914522","-39.4966050064607","34355"
"65277-123","SP","Ipuã","123","-20.4414826004239","-48.0173850385104","65277"
"04650-006","PA","Igarapé-Miri","6","-1.98311599993465","-48.9622994689466","04650"
"87572-099","RS","Nonoai","99","-27.3546645317141","-52.7761885672359","87572"
"09490-020","MA","Viana","20","-3.21456251296045","-45.00130669526159","09490"
"43710-093","MG","Contagem","93","-19.9417966","-44.04140049999999","43710"
"71439-136","SP","Socorro","136","-22.5920299512297","-46.5292115917609","71439"
"04979-010","PA","Muaná","10","-1.53002620830447","-49.2168324424737","04979"
"70572-308","SP","Santo André","308","-23.6406579","-46.5268394","70572"
"04324-084","PA","Ulianópolis","84","-3.75719300987645","-47.5031447549992","04324"
"25119-017","PE","Paudalho","17","-7.89713500474286","-35.1791510623855","25119"
"12173-073","PI","Socorro do Piauí","73","-7.86493805684779","-42.5046917237203","12173"
"71030-129","SP","São Manuel","129","-22.7364599843268","-48.56876328126789","71030"
"53317-104","MG","Serra da Saudade","104","-19.4405622451581","-45.79658957467211","53317"
"45454-117","MG","Galiléia","117","-19.0054736418738","-41.5361971686177","45454"
"72079-233","SP","Turmalina","233","-20.0512686167101","-50.4777294314793","72079"
"00620-026","RO","Cacaulândia","26","-10.3388728390592","-62.9031899345687","00620"
"59250-090","RJ","Volta Redonda","90","-22.49298","-44.110625","59250"
"50334-221","MG","Poço Fundo","221","-21.7846925493423","-45.9649695631605","50334"
"66419-134","SP","Lindóia","134","-22.520488191501","-46.6614836163087","66419"
"37877-105","BA","Piatã","105","-13.1644568678327","-41.7706230393181","37877"
"81396-064","SC","Ilhota","64","-26.9046251824547","-48.82501400638959","81396"
"80438-032","SC","Benedito Novo","32","-26.7775075682417","-49.3644027494089","80438"
"95974-143","GO","São João d'Aliança","143","-14.7082161791999","-47.5188017123423","95974"
"81116-002","SC","Governador Celso Ramos","2","-27.3186459067351","-48.5781665645095","81116"
"09210-088","MA","São Luís","88","-2.507141","-44.212624","09210"
"24490-143","PE","Itaíba","143","-8.940054400069871","-37.4189484589274","24490"
"58475-109","RJ","Macaé","109","-22.3698578","-41.7804483","58475"
"85677-094","RS","Caiçara","94","-27.2809406638578","-53.43189548510399","85677"
"60011-177","RJ","Rio de Janeiro","177","-22.830049","-43.301777","60011"
"35971-028","BA","Itabuna","28","-14.7880327","-39.2784178","35971"
"96059-083","GO","São Simão","83","-18.9897385989351","-50.5496997576565","96059"
"98310-035","MT","Juína","35","-11.4220180319014","-58.7622171517696","98310"
"33537-077","BA","Barra","77","-11.0889548201896","-43.1436385524586","33537"
"80470-003","SC","Blumenau","3","-26.917194","-49.070769","80470"
"12238-014","PI","Uruçuí","14","-7.229503344326581","-44.5602559238525","12238"
"75485-045","PR","Marquinho","45","-25.1122123606045","-52.2569829527735","75485"
"84794-075","RS","São Jorge","75","-28.4980809702098","-51.70296858933929","84794"
"76678-190","PR","Londrina","190","-23.352157","-51.143152","76678"
"24597-134","PE","Jataúba","134","-7.98725777698563","-36.4988285484163","24597"
"62138-199","SP","Barueri","199","-23.5108974","-46.8804585","62138"
"74578-170","PR","Boa Esperança","170","-24.2394931585392","-52.7927774592961","74578"
"52230-197","MG","São Francisco de Paula","197","-20.7135317993197","-44.9826306199264","52230"
"08435-050","MA","Nina Rodrigues","50","-3.4624642893331","-43.9044847603498","08435"
"88455-030","RS","Sant'Ana do Livramento","30","-30.8893840103812","-55.5348142679597","88455"
"17612-002","RN","Natal","2","-5.8161144","-35.2031038","17612"
"86827-107","RS","Inhacorá","107","-27.8804544575624","-54.012545591408","86827"
"71072-381","SP","São Paulo","381","-23.7167424","-46.6925333","71072"
"73512-009","TO","Aguiarnópolis","9","-6.54717082040406","-47.47045658794499","73512"
"51438-245","MG","Santa Bárbara","245","-19.9655911921111","-43.4052209879755","51438"
"96970-035","TO","Aparecida do Rio Negro","35","-9.95587771423876","-47.9766700113511","96970"
"38490-010","BA","Salvador","10","-12.955509","-38.4343886","38490"
"73210-033","TO","Centenário","33","-8.958463638803179","-47.3383985145873","73210"
"68594-089","SP","Pilar do Sul","89","-23.8146119993024","-47.71550771583851","68594"
"87122-085","RS","Morrinhos do Sul","85","-29.3629636292355","-49.932762974333","87122"
"17493-006","RN","Maxaranguape","6","-5.50545626559337","-35.262074868072","17493"
"75507-142","PR","Perobal","142","-23.8945617445719","-53.4115002037974","75507"
"24279-030","PE","Gravatá","30","-8.205999499733091","-35.5714923938373","24279"
"80802-061","SC","Arvoredo","61","-27.0735335573922","-52.4577888411626","80802"
"87629-008","RS","Santa Tereza","8","-29.1716344390689","-51.7343442423989","87629"
"58130-096","RJ","Cabo Frio","96","-22.8816233","-42.0194839","58130"
"93572-063","GO","Firminópolis","63","-16.5764612330051","-50.3036343394174","93572"
"51276-181","MG","Romaria","181","-18.8834800342936","-47.581754900456","51276"
"33197-036","BA","Amargosa","36","-13.0344513617819","-39.5981225034895","33197"
"94153-109","GO","Itapirapuã","109","-15.8188624936615","-50.6091628273289","94153"
"80365-046","SC","Mirim Doce","46","-27.2012050823698","-50.06856371237539","80365"
"09539-049","MA","Vitorino Freire","49","-4.2911865","-45.24418514315499","09539"
"14370-072","CE","Jaguaribara","72","-5.4575020337846","-38.4630972955508","14370"
"93050-099","GO","Cavalcante","99","-13.7992785137569","-47.463436194172","93050"
"71137-131","SP","São Roque","131","-23.5303589993088","-47.1354230127479","71137"
"14630-076","CE","Mauriti","76","-7.38739799975908","-38.772795438031","14630"
"07218-031","MA","Axixá","31","-2.83779683703868","-44.0545858090773","07218"
"87335-146","RS","Liberato Salzano","146","-27.5964701630804","-53.0748607372178","87335"
"87033-149","RS","Igrejinha","149","-29.5722204549449","-50.7987107333217","87033"
"58190-099","RJ","Campos dos Goytacazes","99","-21.7547428","-41.326182","58190"
"41262-244","MG","Padre Carvalho","244","-16.3651032677985","-42.5207448266403","41262"
"18171-035","RN","Rodolfo Fernandes","35","-5.787993611521809","-38.0628743291341","18171"
"14575-088","CE","Marco","88","-3.12070702489728","-40.1516436427496","14575"
"22250-035","PB","Sousa","35","-6.7674433","-38.2224283","22250"
"92908-101","GO","Santo Antônio de Goiás","101","-16.4831212145221","-49.3102428569283","92908"
"80144-094","SC","União do Oeste","94","-26.7617370129883","-52.8514964564325","80144"
"96130-011","TO","Sítio Novo do Tocantins","11","-5.60472685646943","-47.6374226504604","96130"
"77496-138","PR","Paranavaí","138","-23.0857874","-52.4555455","77496"
"80349-038","SC","Santa Terezinha","38","-26.7809823531935","-50.0055291871441","80349"
"24090-027","PE","Ferreiros","27","-7.44549420501616","-35.2440702124351","24090"
"42170-061","MG","Campanha","61","-21.8353567033756","-45.3984486738569","42170"
"53872-273","MG","Três Pontas","273","-21.368769921011","-45.5154747970411","53872"
"80357-039","SC","Atalanta","39","-27.4205360010688","-49.7794566741424","80357"
"70254-188","SP","Santa Cruz da Conceição","188","-22.1276819644117","-47.4571636949973","70254"
"28738-033","AL","São Miguel dos Milagres","33","-9.267186294701769","-35.3691193336325","28738"
"12289-072","PI","Pavussu","72","-7.964286954511209","-43.2217523026137","12289"
"82678-025","SC","Porto União","25","-26.2300048973375","-51.0816046335966","82678"
"23000-098","PE","Quixaba","98","-7.71812640988944","-37.8464456195457","23000"
"10120-006","PI","Cabeceiras do Piauí","6","-4.47133129365454","-42.3083160653123","10120"
"04278-098","PA","Belém","98","-1.4226787","-48.4667221","04278"
"68870-311","SP","Pirassununga","311","-22.010804","-47.425241","68870"
"73270-026","TO","Mateiros","26","-10.5444288457379","-46.412465743092","73270"
"04286-034","PA","Trairão","34","-4.69981914954297","-55.9961700349273","04286"
"81159-019","SC","Garuva","19","-26.022075505372","-48.8498418594081","81159"
"08168-093","MA","Raposa","93","-2.41507490254912","-44.1025161642031","08168"
"47279-054","MG","Joaquim Felício","54","-17.7552943060318","-44.1736047177658","47279"
"69930-297","SP","Sabino","297","-21.4602138330829","-49.58081856020859","69930"
"14036-077","CE","Guaramiranga","77","-4.26205091846385","-38.94063328506","14036"
"15920-047","CE","Ibicuitinga","47","-4.9691664226615","-38.6408630485786","15920"
"27057-022","AL","Arapiraca","22","-9.7429574","-36.6454089","27057"
"41238-332","MG","Belo Horizonte","332","-19.948506","-43.972429","41238"
"18376-051","RN","São Gonçalo do Amarante","51","-5.78955554001564","-35.3311560930852","18376"
"96075-018","GO","Serranópolis","18","-18.3077243965817","-51.957777940175","96075"
"07013-028","MA","Afonso Cunha","28","-4.13501547673418","-43.3208690039685","07013"
"07137-109","MA","Anajatuba","109","-3.25755484202004","-44.6206700277629","07137"
"82279-098","SC","Nova Veneza","98","-28.6382326015067","-49.5031235817322","82279"
"86401-083","RS","Barra Funda","83","-27.923825844394","-53.0362966696036","86401"
"08974-070","MA","Santa Luzia","70","-3.96839146486954","-45.6650117249372","08974"
"56057-012","ES","Alfredo Chaves","12","-20.6303475366092","-40.7600496463911","56057"
"05975-084","PA","Dom Eliseu","84","-4.29077771985902","-47.5559148859934","05975"
"50695-168","MG","Alto Jequitibá","168","-20.422927110311","-41.967175112677","50695"
"70971-125","SP","São José do Rio Preto","125","-20.8040386","-49.3878303","70971"
"45039-204","MG","Fama","204","-21.4057615283809","-45.83231210244439","45039"
"93912-039","GO","Hidrolina","39","-14.7276582887931","-49.4598974466229","93912"
"89079-109","RS","Selbach","109","-28.6274338058369","-52.9565252738362","89079"
"65315-207","SP","Irapuã","207","-21.2764371757804","-49.4081517822264","65315"
"37958-060","BA","Piripá","60","-14.9468709096357","-41.7248658272753","37958"
"64696-316","SP","Guaratinguetá","316","-22.795207","-45.182164","64696"
"70750-296","SP","São Bernardo do Campo","296","-23.709383","-46.5519184","70750"
"17973-047","RN","Pendências","47","-5.25678817077005","-36.7191460402508","17973"
"07145-038","MA","Bacurituba","38","-2.71087197643134","-44.7357420061579","07145"
"68179-301","SP","Paranapanema","301","-23.3869279986239","-48.72367698412711","68179"
"62170-022","SP","Batatais","22","-20.8919294993708","-47.58610672686829","62170"
"86711-003","RS","Gaurama","3","-27.5838577554866","-52.1001384605265","86711"
"81370-079","SC","Içara","79","-28.7070840084091","-49.3008225783231","81370"
"78530-109","PR","Santa Mariana","109","-23.1464274386251","-50.52107135120261","78530"
"42161-235","MG","Goianá","235","-21.5324178270098","-43.1914823969779","42161"
"52752-282","MG","São Miguel do Anta","282","-20.7059175898337","-42.7208990463332","52752"
"74101-126","PR","Anahy","126","-24.6475824579028","-53.1333198286711","74101"
"67156-216","SP","Mogi Guaçu","216","-22.365720188847","-46.94447408814911","67156"
"24252-080","PE","Granito","80","-7.70925328209857","-39.6192863432021","24252"
"27650-027","AL","Inhapi","27","-9.2238987730329","-37.752636521046","27650"
"61883-168","SP","São João de Iracema","168","-20.5126154914561","-50.3515975169017","61883"
"01392-001","AC","Rio Branco","1","-9.9713833","-67.8718821","01392"
"85332-148","RS","Barão de Cotegipe","148","-27.6170925663677","-52.3777503250275","85332"
"80101-014","SC","José Boiteux","14","-26.9546826158058","-49.6238066864875","80101"
"41793-052","MG","Brumadinho","52","-20.1441744097392","-44.2001876090636","41793"
"83410-066","SC","Saudades","66","-26.9197569502826","-52.9955697272511","83410"
"53937-336","MG","Turmalina","336","-17.2864120937393","-42.7304145447903","53937"
"93734-135","GO","Goiânia","135","-16.6848554","-49.2714702","93734"
"86967-077","RS","Maquiné","77","-29.6791370120842","-50.20339481262931","86967"
"41599-046","MG","Bom Sucesso","46","-21.0304160938135","-44.7555027232646","41599"
"02550-040","AM","Manaus","40","-3.1080572","-60.00844359999999","02550"
"91391-005","MT","Poxoréo","5","-15.835721","-54.389184","91391"
"43958-163","MG","Córrego Danta","163","-19.8264100213334","-45.8984710283885","43958"
"19690-065","PB","Cacimba de Areia","65","-7.12847337671012","-37.1582169542224","19690"
"49654-282","MG","Paula Cândido","282","-20.8701615323955","-42.9831550986696","49654"
"02550-032","AM","Manaus","32","-3.1070776","-60.00912209999999","02550"
"90840-022","MT","União do Sul","22","-11.5355107503535","-54.3748444105852","90840"
"43931-232","MG","Coronel Xavier Chaves","232","-21.0245950061137","-44.2286242458218","43931"
"05355-104","PA","Santarém","104","-2.4244605","-54.7208472","05355"
"62910-380","SP","Campinas","380","-22.89774","-47.110346","62910"
"66575-047","SP","Lupércio","47","-22.413815391567","-49.8203246999438","66575"
"62618-053","SP","Buri","53","-23.7993814182754","-48.5974149737978","62618"
"56995-053","ES","Serra","53","-20.2151303","-40.264118","56995"
"71390-080","SP","Severínia","80","-20.809385787136","-48.80153397943139","71390"
"35033-056","BA","Dom Macedo Costa","56","-12.9114892619015","-39.188094169582","35033"
"74144-115","PR","Boa Esperança do Iguaçu","115","-25.6358731586601","-53.2171600749416","74144"
"22411-018","PB","Umbuzeiro","18","-7.69820632910444","-35.6714708228878","22411"
"60011-245","RJ","Rio de Janeiro","245","-22.9038925","-43.5732498","60011"
"08001-080","MA","Nova Olinda do Maranhão","80","-2.79988654396792","-45.7045360408348","08001"
"95150-115","GO","Palminópolis","115","-16.799135022034","-50.1654937516465","95150"
"75043-188","PR","Pinhais","188","-25.448044","-49.190082","75043"
"10081-095","PI","Bonfim do Piauí","95","-9.166560538977521","-42.8796630650943","10081"
"58041-154","RJ","Belford Roxo","154","-22.7628983","-43.4049606","58041"
"92193-012","TO","Ananás","12","-6.362818153891969","-48.07976460619479","92193"
"62774-031","SP","Cafelândia","31","-21.8097052859582","-49.6003544059215","62774"
"88331-031","RS","Salvador do Sul","31","-29.4397322200719","-51.50942145947649","88331"
"05398-008","PA","Santo Antônio do Tauá","8","-1.15169249996203","-48.1324330748457","05398"
"35378-193","BA","Iaçu","193","-12.7691377861234","-40.2133652349888","35378"
